Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675372333.3207707,0,76333,0,GPS1_frame,62.38559999999961,22.652500000000146,17.2,1.3,585450.8253267283,6918229.583608878,21.0:12.0,34,V
1675372334.3193195,0,76334,0,GPS1_frame,62.384900000000016,22.652799999999843,17.0,1.3,585468.329315736,6918152.013578986,21.0:12.0,34,V
1675372335.319205,0,76335,0,GPS1_frame,62.38410000000022,22.652799999999843,16.5,1.3,585470.6075094002,6918062.908941108,21.0:12.0,34,V
1675372336.3208177,0,76336,0,GPS1_frame,62.383200000000215,22.653000000000247,16.5,1.3,585483.5116539473,6917962.930647459,21.0:12.0,34,V
1675372337.3798099,0,76337,0,GPS1_frame,62.38220000000001,22.65350000000035,16.3,1.3,585512.213544198,6917852.211070747,21.0:12.0,34,V
1675372338.3582397,0,76338,0,GPS1_frame,62.38140000000021,22.65400000000045,16.1,1.3,585540.3471823558,6917763.767883178,21.0:12.0,34,V
1675372339.3211083,0,76339,0,GPS1_frame,62.380699999999706,22.65480000000025,15.8,1.3,585583.7102011342,6917686.860062169,21.0:12.0,34,V
1675372340.3232498,0,76340,0,GPS1_frame,62.38000000000011,22.654900000000453,16.0,1.3,585590.8771031421,6917609.025964382,21.0:12.0,34,V
1675372341.3202405,0,76341,0,GPS1_frame,62.3788999999997,22.654999999999745,15.6,1.3,585599.1847893591,6917486.639627387,21.0:12.0,34,V
1675372342.3206086,0,76342,0,GPS1_frame,62.378200000000106,22.655099999999948,15.5,1.3,585606.3522091564,6917408.805574479,21.0:12.0,34,V
1675372343.3231933,0,76343,0,GPS1_frame,62.377700000000004,22.655399999999645,15.6,1.3,585623.2926030657,6917353.512496809,21.0:12.0,34,V
1675372344.3224108,0,76344,0,GPS1_frame,62.3771999999999,22.655800000000454,16.1,1.3,585645.4051340021,6917298.351957981,21.0:12.0,34,V
1675372345.3218808,0,76345,0,GPS1_frame,62.3768,22.65610000000015,16.7,1.3,585662.0613091777,6917254.197134264,21.0:12.0,34,V
1675372346.322188,0,76346,0,GPS1_frame,62.3761999999997,22.65610000000015,17.4,1.3,585663.7732393171,6917187.368790172,21.0:12.0,34,V
1675372347.323378,0,76347,0,GPS1_frame,62.3757999999998,22.65639999999985,17.7,1.3,585680.4301262356,6917143.214057828,21.0:12.0,34,V
1675372348.322589,0,76348,0,GPS1_frame,62.375200000000405,22.656600000000253,18.0,1.3,585692.4862936531,6917076.650768366,21.0:12.0,34,V
1675372349.3225143,0,76349,0,GPS1_frame,62.3746000000001,22.656699999999546,18.2,1.3,585699.3707899143,6917009.954981946,21.0:12.0,34,V
1675372350.3218148,0,76350,0,GPS1_frame,62.3741,22.656699999999546,18.3,1.3,585700.7978868287,6916954.264720727,21.0:12.0,34,V
1675372351.322581,0,76351,0,GPS1_frame,62.3737000000001,22.65689999999995,18.5,1.3,585712.2840186036,6916909.977611941,21.0:12.0,34,V
1675372352.319856,0,76352,0,GPS1_frame,62.37299999999959,22.657599999999547,18.5,1.3,585750.4886229571,6916832.939370043,21.0:12.0,34,V
1675372353.319277,0,76353,0,GPS1_frame,62.372299999999996,22.65849999999955,18.6,1.3,585799.0398321868,6916756.1669214815,21.0:12.0,34,V
1675372354.3590791,0,76354,0,GPS1_frame,62.371900000000096,22.658800000000156,18.5,1.3,585815.700337046,6916712.012856551,21.0:12.0,34,V
1675372355.3221369,0,76355,0,GPS1_frame,62.3720000000003,22.65980000000036,17.2,1.3,585867.1397488844,6916724.478440866,21.0:12.0,34,V
1675372356.364163,0,76356,0,GPS1_frame,62.37169999999969,22.660799999999654,16.5,1.3,585919.7232781207,6916692.39267708,21.0:12.0,34,V
1675372357.363364,0,76357,0,GPS1_frame,62.3711000000003,22.662000000000262,16.3,1.3,585983.5120331756,6916627.1595706055,21.0:12.0,34,V
1675372358.343821,0,76358,0,GPS1_frame,62.37029999999959,22.662900000000263,16.5,1.3,586032.3578778743,6916539.252437489,21.0:12.0,34,V
1675372359.3256767,0,76359,0,GPS1_frame,62.36970000000019,22.66399999999976,15.9,1.3,586090.978730432,6916473.888312642,21.0:12.0,34,V
1675372360.3375041,0,76360,0,GPS1_frame,62.36920000000009,22.66479999999956,14.8,1.3,586133.795998789,6916419.263575333,21.0:12.0,34,V
1675372361.3215287,0,76361,0,GPS1_frame,62.36880000000019,22.665200000000368,14.6,1.3,586155.6354478104,6916375.244384514,21.0:12.0,34,V
1675372362.3249695,0,76362,0,GPS1_frame,62.36830000000009,22.665500000000065,14.7,1.3,586172.5892315028,6916319.954053362,21.0:12.0,34,V
1675372363.3493435,0,76363,0,GPS1_frame,62.36660000000029,22.666199999999662,14.4,1.3,586213.6808992338,6916131.54088923,21.0:12.0,34,V
1675372364.3380513,0,76364,0,GPS1_frame,62.36570000000029,22.667099999999664,14.6,1.3,586262.8265465477,6916032.499066535,21.0:12.0,34,V
1675372365.339332,0,76365,0,GPS1_frame,62.364700000000084,22.667599999999766,14.6,1.3,586291.5672372692,6915921.786122934,21.0:12.0,34,V
1675372366.3344848,0,76366,0,GPS1_frame,62.36380000000008,22.667900000000373,15.1,1.3,586309.6744283006,6915821.9444727795,21.0:12.0,34,V
1675372367.3325927,0,76367,0,GPS1_frame,62.36290000000008,22.66820000000007,15.1,1.3,586327.7825266687,6915722.102924031,21.0:12.0,34,V
1675372368.334879,0,76368,0,GPS1_frame,62.36210000000028,22.668499999999767,15.3,1.3,586345.6041127043,6915633.399472837,21.0:12.0,34,V
1675372369.3205981,0,76369,0,GPS1_frame,62.361299999999574,22.668899999999667,15.4,1.3,586368.600855109,6915544.829671388,21.0:12.0,34,V
1675372370.4061844,0,76370,0,GPS1_frame,62.360899999999674,22.669299999999566,16.1,1.3,586390.4484649082,6915500.811994391,21.0:12.0,34,V
1675372371.337552,0,76371,0,GPS1_frame,62.36030000000028,22.66989999999987,16.6,1.3,586423.2209007798,6915434.7857428435,21.0:12.0,34,V
1675372372.3234372,0,76372,0,GPS1_frame,62.35959999999977,22.670199999999568,16.7,1.3,586440.7584045036,6915357.220786463,21.0:12.0,34,V
1675372373.3405302,0,76373,0,GPS1_frame,62.35869999999977,22.67069999999967,16.9,1.3,586469.2217147809,6915257.647355897,21.0:12.0,34,V
1675372374.3673735,0,76374,0,GPS1_frame,62.35779999999977,22.671000000000276,17.0,1.3,586487.3366553363,6915157.806677932,21.0:12.0,34,V
1675372375.322703,0,76375,0,GPS1_frame,62.356799999999566,22.671299999999974,16.9,1.3,586505.7403913282,6915046.8281219695,21.0:12.0,34,V
1675372376.3205671,0,76376,0,GPS1_frame,62.35580000000027,22.671800000000076,17.5,1.3,586534.495714997,6914936.117269795,21.0:12.0,34,V
1675372377.3244717,0,76377,0,GPS1_frame,62.35540000000037,22.672099999999773,18.0,1.3,586551.1736776975,6914891.9668261735,21.0:12.0,34,V
1675372378.3263462,0,76378,0,GPS1_frame,62.35390000000007,22.672899999999572,19.2,1.3,586596.8989169444,6914725.968173906,21.0:12.0,34,V
1675372379.3209763,0,76379,0,GPS1_frame,62.352200000000266,22.67370000000028,20.1,1.3,586643.2047997722,6914537.694214949,21.0:12.0,34,V
1675372380.3456776,0,76380,0,GPS1_frame,62.350900000000365,22.673899999999776,20.6,1.3,586657.3048008344,6914393.168650613,21.0:13.0,34,V
1675372381.3233743,0,76381,0,GPS1_frame,62.35030000000006,22.673799999999574,20.3,1.3,586653.8584818571,6914326.206891296,21.0:13.0,34,V
