Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675373481.2490296,0,77481,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373482.2389545,0,77482,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373483.253001,0,77483,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373484.259447,0,77484,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373485.2405994,0,77485,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373486.2886918,0,77486,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373487.2691152,0,77487,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373488.2389307,0,77488,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373489.238434,0,77489,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373490.2642972,0,77490,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373491.257955,0,77491,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373492.2444503,0,77492,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373493.2384844,0,77493,0,GPS1_frame,62.33430000000044,22.70930000000044,8.6,1.1,588538.5156387408,6912592.222461816,21.0:31.0,34,V
1675373494.2375035,0,77494,0,GPS1_frame,62.33420000000024,22.709399999999732,8.6,1.1,588543.9889659,6912581.221523498,21.0:31.0,34,V
1675373495.2386897,0,77495,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373496.235958,0,77496,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373497.270256,0,77497,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.5,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373498.2366061,0,77498,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373499.2353115,0,77499,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373500.245886,0,77500,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.2,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373501.2389498,0,77501,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373502.2499964,0,77502,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373503.2873836,0,77503,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373504.2355626,0,77504,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373505.2395723,0,77505,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373506.2391315,0,77506,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373507.2631013,0,77507,0,GPS1_frame,62.334100000000035,22.709499999999935,8.6,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373508.2397003,0,77508,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373509.241596,0,77509,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373510.238102,0,77510,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373511.2410014,0,77511,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373512.2620142,0,77512,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373513.2354107,0,77513,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373514.2382593,0,77514,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
1675373515.2417111,0,77515,0,GPS1_frame,62.334100000000035,22.709499999999935,8.7,1.1,588549.4623271252,6912570.220593998,21.0:31.0,34,V
